curve_ID,originaltraitname,originaltraitunit,originaltraitvalue,standardisedtraitname,standardardisedtraitunit,standardisedtraitvalue,interactor1,habitat,common,ambienttemp,ambienttempunit,interactor2,stressor,stage,doi,citation,figuretable,mismatch
16,Total Fecundity ,lifetime no. eggs,42.68,Lifetime Fecundity,no. of lifetime eggs,42.68,Telenomus isis,terrestrial,parasitoid wasp,30,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,94.85,Lifetime Fecundity,no. of lifetime eggs,94.85,Telenomus isis,terrestrial,parasitoid wasp,30,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,40.81,Lifetime Fecundity,no. of lifetime eggs,40.81,Telenomus isis,terrestrial,parasitoid wasp,30,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,30.17,Lifetime Fecundity,no. of lifetime eggs,30.17,Telenomus isis,terrestrial,parasitoid wasp,30,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,33.75,Lifetime Fecundity,no. of lifetime eggs,33.75,Telenomus isis,terrestrial,parasitoid wasp,32,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,65,Lifetime Fecundity,no. of lifetime eggs,65,Telenomus isis,terrestrial,parasitoid wasp,32,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,14.06,Lifetime Fecundity,no. of lifetime eggs,14.06,Telenomus isis,terrestrial,parasitoid wasp,32,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,61.37,Lifetime Fecundity,no. of lifetime eggs,61.37,Telenomus isis,terrestrial,parasitoid wasp,32,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,24.55,Lifetime Fecundity,no. of lifetime eggs,24.55,Telenomus isis,terrestrial,parasitoid wasp,32,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
15,Juvenile Mortality Rate,per capita per day,0.01545579,Juvenile Mortality Rate,NA,0.01545579,Telenomus isis,terrestrial,parasitoid wasp,30,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.02622058,Juvenile Mortality Rate,NA,0.02622058,Telenomus isis,terrestrial,parasitoid wasp,32,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.01038778,Juvenile Mortality Rate,NA,0.01038778,Telenomus isis,terrestrial,parasitoid wasp,18,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.01169216,Juvenile Mortality Rate,NA,0.01169216,Telenomus isis,terrestrial,parasitoid wasp,21,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.008286185,Juvenile Mortality Rate,NA,0.008286185,Telenomus isis,terrestrial,parasitoid wasp,24,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.01245779,Juvenile Mortality Rate,NA,0.01245779,Telenomus isis,terrestrial,parasitoid wasp,27,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.02005724,Juvenile Mortality Rate,NA,0.02005724,Telenomus isis,terrestrial,parasitoid wasp,30,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.02223958,Juvenile Mortality Rate,NA,0.02223958,Telenomus isis,terrestrial,parasitoid wasp,32,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
16,Longevity,days,15.8,Female Mortality Rate,1/days,0.0633,Tetraneura nigriabdominalis,terrestrial,aphid,10,celcius,NA,NA,adult,https://doi.org/10.1093/jee/99.4.1209,"Kuo, M. H., Lu, W. N., Chu, M. C. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99, 1209-1213.",Table 2,yes
16,Longevity,days,23.3,Female Mortality Rate,1/days,0.0429,Tetraneura nigriabdominalis,terrestrial,aphid,15,celcius,NA,NA,adult,https://doi.org/10.1093/jee/99.4.1209,"Kuo, M. H., Lu, W. N., Chu, M. C. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99, 1209-1213.",Table 2,yes
16,Longevity,days,16.5,Female Mortality Rate,1/days,0.0606,Tetraneura nigriabdominalis,terrestrial,aphid,20,celcius,NA,NA,adult,https://doi.org/10.1093/jee/99.4.1209,"Kuo, M. H., Lu, W. N., Chu, M. C. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99, 1209-1213.",Table 2,yes
16,Longevity,days,15,Female Mortality Rate,1/days,0.0667,Tetraneura nigriabdominalis,terrestrial,aphid,25,celcius,NA,NA,adult,https://doi.org/10.1093/jee/99.4.1209,"Kuo, M. H., Lu, W. N., Chu, M. C. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99, 1209-1213.",Table 2,yes
16,Longevity,days,11.1,Female Mortality Rate,1/days,0.0901,Tetraneura nigriabdominalis,terrestrial,aphid,30,celcius,NA,NA,adult,https://doi.org/10.1093/jee/99.4.1209,"Kuo, M. H., Lu, W. N., Chu, M. C. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99, 1209-1213.",Table 2,yes
16,Longevity,days,8.2,Female Mortality Rate,1/days,0.122,Tetraneura nigriabdominalis,terrestrial,aphid,35,celcius,NA,NA,adult,https://doi.org/10.1093/jee/99.4.1209,"Kuo, M. H., Lu, W. N., Chu, M. C. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99, 1209-1213.",Table 2,yes
17,Time to 50% mortality,days,0,Female Mortality Rate,1/days,1,Tetranychus mcdanieli,terrestrial,spider mite,10,celcius,NA,NA,adult,10.1093/aesa/68.6.972,Tanigoshi et al. Influence of Temperature on Population Increase of Tetranychus mcdanieli (Acarina: Tetranychidae). ANNALS  OF THE ENTOMOLOGICAL  SOCIETY  OF AMERICA. 1975,tbc,yes
17,Time to 50% mortality,days,32.5,Female Mortality Rate,1/days,0.0308,Tetranychus mcdanieli,terrestrial,spider mite,18,celcius,NA,NA,adult,10.1093/aesa/68.6.972,Tanigoshi et al. Influence of Temperature on Population Increase of Tetranychus mcdanieli (Acarina: Tetranychidae). ANNALS  OF THE ENTOMOLOGICAL  SOCIETY  OF AMERICA. 1976,tbc,yes
17,Fecundity,offspring/mother,0.8,Fecundity Rate,lifetime fecundity/longevity,0.0506,Tetraneura nigriabdominalis,terrestrial,aphid,10,celcius,NA,NA,adult,https://doi.org/10.1093/jee/99.4.1209,"Kuo, M. H., Lu, W. N., Chu, M. C. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99, 1209-1213.",Table 2,yes
17,Fecundity Rate,offspring/mother,11.8,Fecundity Rate,lifetime fecundity/longevity,0.5064,Tetraneura nigriabdominalis,terrestrial,aphid,15,celcius,NA,NA,adult,https://doi.org/10.1093/jee/99.4.1209,"Kuo, M. H., Lu, W. N., Chu, M. C. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99, 1209-1213.",Table 2,yes
17,Fecundity Rate,offspring/mother,21.4,Fecundity Rate,lifetime fecundity/longevity,1.297,Tetraneura nigriabdominalis,terrestrial,aphid,20,celcius,NA,NA,adult,https://doi.org/10.1093/jee/99.4.1209,"Kuo, M. H., Lu, W. N., Chu, M. C. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99, 1209-1213.",Table 2,yes
17,Fecundity Rate,offspring/mother,29.8,Fecundity Rate,lifetime fecundity/longevity,1.9867,Tetraneura nigriabdominalis,terrestrial,aphid,25,celcius,NA,NA,adult,https://doi.org/10.1093/jee/99.4.1209,"Kuo, M. H., Lu, W. N., Chu, M. C. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99, 1209-1213.",Table 2,yes
17,Fecundity Rate,offspring/mother,27.9,Fecundity Rate,lifetime fecundity/longevity,2.5135,Tetraneura nigriabdominalis,terrestrial,aphid,30,celcius,NA,NA,adult,https://doi.org/10.1093/jee/99.4.1209,"Kuo, M. H., Lu, W. N., Chu, M. C. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99, 1209-1213.",Table 2,yes
17,Fecundity Rate,offspring/mother,0,Fecundity Rate,lifetime fecundity/longevity,0,Tetraneura nigriabdominalis,terrestrial,aphid,35,celcius,NA,NA,adult,https://doi.org/10.1093/jee/99.4.1209,"Kuo, M. H., Lu, W. N., Chu, M. C. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99, 1209-1213.",Table 2,yes
18,Fecundity,no. of eggs,43.8,Fecundity Rate,NA,NA,Tetranychus mcdanieli,terrestrial,spider mite,14,celcius,NA,NA,adult,10.1023/A:1021289832664,"Roy, Michèle, Jacques Brodeur, and Conrad Cloutier. Effect of temperature on intrinsic rates of natural increase (rm) of a coccinellid and its spider mite prey. BioControl 48: 57–72, 2003",Table 1,yes
18,Fecundity,no. of eggs,57.5,Fecundity Rate,NA,NA,Tetranychus mcdanieli,terrestrial,spider mite,16,celcius,NA,NA,adult,10.1023/A:1021289832664,"Roy, Michèle, Jacques Brodeur, and Conrad Cloutier. Effect of temperature on intrinsic rates of natural increase (rm) of a coccinellid and its spider mite prey. BioControl 48: 57–72, 2003",Table 1,yes
15,Juvenile Mortality Rate,per capita per day,0.01156262,Juvenile Mortality Rate,NA,0.01156262,Telenomus isis,terrestrial,parasitoid wasp,18,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.01257663,Juvenile Mortality Rate,NA,0.01257663,Telenomus isis,terrestrial,parasitoid wasp,21,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.0133625,Juvenile Mortality Rate,NA,0.0133625,Telenomus isis,terrestrial,parasitoid wasp,24,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.01687039,Juvenile Mortality Rate,NA,0.01687039,Telenomus isis,terrestrial,parasitoid wasp,27,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
